Anbieter_ObjektID,Vermarktungstyp,Erstellungsdatum,id,Anbieter_ID,Boersen_ID,Immobilientyp,erzeugt_am,Land,description,OBID,Bundesland,Monat,Stadt,Wohnflaeche,Kaufpreis,Ueberschrift,name,url,Gewerblich,Bezirk,Immobilientyp_detail,PLZ,Telefon,Haushnummer
,,,,Immobilienscout,,,,,"Leipzig, Breslauer Str., B, KT 400 EUR, frei ab: sofort",,,,Leipzig,,"200,00 EUR",,"büros/praxen, 37,00 m² Gesamtfläche provisionsfrei zur Miete",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84869456&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=7,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Holzhäuser Straße, B, KT 3,0 Nettomonatsmieten, frei ab: ab sofort",,,,Leipzig,,EUR,,"Büro-, Labor- oder Produktionsflächen im  STÖTTERITZER PARK (ca. 500 m²/freie Raumaufteilung)",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84794084&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=7,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Liviastraße, B, Bj. 1890, KT 1040, frei ab: sofort",,,,Leipzig,,"520,00 EUR",,Leipzig Waldstrassenviertel Büro / Praxis / Gewerbe,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84742254&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=7,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, B, Bj. 1890, KT 3 KM, frei ab: sofort",,,,Leipzig,,"1300,00 EUR",,Büro/Praxis mit PKW Stellplatz,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D80376935&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=7,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Kochstraße, B, KT 2 Monatsmieten, frei ab: Januar 2016",,,,Leipzig,,EUR,,Büro / Atelier oder Praxis im Herzen der Südvorstadt,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84765587&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=7,,,,04,,
,,,,Immobilienscout,,,,,"Berlin, Bölschestraße, B, Bj. 1900, frei ab: sofort",,,,Berlin,,EUR,,Büro- oder Praxisetage in saniertem Altbau am Ortskern Friedrichshagen,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D78775227&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,10,,
,,,,Immobilienscout,,,,,"Berlin, Symeonstraße, B, Bj. 1992, KT 3 Mieten, frei ab: sofort",,,,Berlin,,"6,50 EUR",,Ruhige individuell planbare Büros,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D74182769&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,12,,
,,,,Immobilienscout,,,,,"Berlin, Siemensstraße, B, Bj. 1969, frei ab: sofort",,,,Berlin,,"136000,00 EUR",,Komplett saniertes Büro zu verkaufen! Gute Verkehrsanbindung zur Schloßstraße!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83056399&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,12,,
,,,,Immobilienscout,,,,,"Berlin, Landsberger Straße, B, KT 3 Bruttowarmmieten",,,,Berlin,,"564,88 EUR",,+++OKTOBER-ANGEBOT: TEILRENOVIERTES BÜRO IN TOP-LAGE ZUM FESTPREIS VON 564 EUR/MONAT+++,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84866918&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,12,,
,,,,Immobilienscout,,,,,"Berlin, B, frei ab: SOFORT",,,,Berlin,,EUR,,MITTE 1A-Lage: Unter den Linden: komplett ausgestattete Büros ab 12 m² per SOFORT ***provisionsfrei,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83876890&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,10,,
,,,,Immobilienscout,,,,,"Berlin, Caroline-von-Humboldt-Weg, B, Bj. 2006, KT 3000, frei ab: 01.12.2015",,,,Berlin,,"2400,00 EUR",,Exklusives Atelier/Büro in Mitte,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D45575562&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,10,,
,,,,Immobilienscout,,,,,"Berlin, Malteserstraße, B, Bj. 1992, KT 3 Bruttowarmmieten, frei ab: sofort",,,,Berlin,,EUR,,Büro in Bürogemeinschaft,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84221975&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,12,,
,,,,Immobilienscout,,,,,"Berlin, B",,,,Berlin,,EUR,,morespace for your vision *Büro Berlin -Beste Lage für Sie am Gendarmenmarkt,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D80488160&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,10,,
,,,,Immobilienscout,,,,,"Berlin, B, Bj. 1846, KT 3 Bruttomonatsmieten, frei ab: sofort",,,,Berlin,,"990,00 EUR",,"::: Kunst und Kultur ( 3,5 Zi. Büro, 80 qm ) in der Zimmerstraße - Berlin Mitte :::",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84945827&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,10,,
,,,,Immobilienscout,,,,,"Berlin, B, Bj. 1997, frei ab: nach Vereinbarung",,,,Berlin,,EUR,,PROVISIONSFREI!!! Jetzt Ihr Büro mieten!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D74812114&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,10,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 2015",,,,Köln,,"2935,00 EUR",,Loftartige Gewerbefläche,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82511349&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 1993, frei ab: nach Vereinbarung",,,,Köln,,EUR,,Sie müssen kein Bankier sein um im Kölner Bankenviertel Büros zu mieten!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D78627555&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 1957, KT 3300, frei ab: 01.01.2016",,,,Köln,,"1100,00 EUR",,"Repräsentatives Büro in Ringlage, Herwarthstrasse",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84596080&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, Kaiser-Wilhelm-Ring, B, Bj. 1952, frei ab: ab sofort, flexible Vertragslaufzeit",,,,Köln,,EUR,,"Voll ausgestattetes Büro mit Blick auf den Kölner Dom - ab 12,99 ?/Tag* - Provisionsfrei",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D77827722&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, Göppinger Str., B, Bj. 2014, frei ab: kurzfristig",,,,Köln,,EUR,,Büro / Praxis - Erstbezug - Hier dürfen Sie noch mitgestalten,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84733872&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 1976, frei ab: Nach Vereinbarung",,,,Köln,,EUR,,Ihr neues Büro in Rheinnähe! Provisionsfrei!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83668250&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 2010, frei ab: 01.06.2014",,,,Köln,,EUR,,Ihr Büro direkt am Rhein!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84672513&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 2015, frei ab: Frühling 2016",,,,Köln,,"592000,00 EUR",,Voj Immobilien: Gewerbefläche in den ehrenfeldlofts in Köln Ehrenfeld,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84444360&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 1985, frei ab: kurzfristig bzw. nach Absprache",,,,Köln,,EUR,,Preiswerte Büro- und Hallenflächen in Köln Godorf,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83000789&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 1986, frei ab: auf Anfrage",,,,Köln,,EUR,,Büro- und Lagergebäude im Kölner Airport-Business-Park,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83230925&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,51,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 2003, frei ab: kurzfristig",,,,Köln,,EUR,,Exklusive Büros im abc-Tower,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84469972&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,51,,
,,,,Immobilienscout,,,,,"Köln, B, KT 3 Monatsmieten, frei ab: sofort oder ch Vereinbarung",,,,Köln,,EUR,,Variable Büro-/ Schulungsflächen im Gewerbegebiet Ossendorf,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84249013&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, Unnauer Weg, B, Bj. 1999, frei ab: nach Absprache",,,,Köln,,EUR,,Modernes Büro *PROVISIONSFREI* 24 m² in Köln-Lindweiler,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D67905067&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 1999, frei ab: kurzfristig bzw. nach Vereinbarung",,,,Köln,,EUR,,Büro mit großer Dachterrasse,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D78595972&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, Bonner Straße, B, Bj. 1998, frei ab: sofort",,,,Köln,,EUR,,Marienburg: Penthouse-Büro in zentraler Lage *Provisionsfrei*,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84911000&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, frei ab: nach Vereinbarung",,,,Köln,,EUR,,*IM ALLEINAUFTRAG* Ärzte-/Büro- und Geschäftshaus am RheinCenter Köln Weiden *PROVISIONSFREI*,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83438358&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, frei ab: nach Vereinbarung",,,,Köln,,EUR,,*IM ALLEINAUFTRAG* Ärzte-/Büro- und Geschäftshaus am RheinCenter Köln Weiden *PROVISIONSFREI*,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83910831&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 2003, frei ab: nach Vereinbarung",,,,Köln,,EUR,,Exklusive Büros in modernem Geschäftshaus,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84441023&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Leipzig, Lindenauer Markt, B, KT 3 Monatsmieten, frei ab: ab sofort",,,,Leipzig,,EUR,,modernes zentrumsnahes Arbeiten am Lindenauer Markt - Büros ab 200m² - Tiefgarage vorhanden,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84978855&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Köln, B, Bj. 1971, frei ab: kurzfristig bzw. nach Absprache",,,,Köln,,EUR,,Solitärgebäude Büro- mit Wohnmöglichkeit,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D75791001&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Köln, B, frei ab: nach Vereinbarung",,,,Köln,,EUR,,*IM ALLEINAUFTRAG* Ärzte-/Büro- und Geschäftshaus am RheinCenter Köln Weiden *PROVISIONSFREI*,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83910833&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=0,,,,50,,
,,,,Immobilienscout,,,,,"Leipzig, Beethovenstr., B, Bj. 1994, KT 8.619,00 EUR, frei ab: sofort",,,,Leipzig,,"2873,00 EUR",,IHR BÜRO IM MUSIKERVIERTEL ...,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D80842926&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, B, KT 750, frei ab: sofort",,,,Leipzig,,"250,00 EUR",,kleines Büro ideal für 1-2 Personen,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D77438350&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Floßplatz, B, Bj. 1900, KT 3 MKM, frei ab: 01.11.2015",,,,Leipzig,,"8350,00 EUR",,Attraktive Büro- und Geschäftsräume - sehr guten Verkehrsanbindung - Parknähe,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84776184&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Schiebestr., B, Bj. 1910, KT 910,00, frei ab: 01.03.2016",,,,Leipzig,,EUR,,Büro sucht Nachmieter,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82472106&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Riemannstraße, Wohn- und Gesch, KT 3.040,00 EUR, frei ab: 01.09.2015",,,,Leipzig,,EUR,,Herrliches Büro oder Arztpraxis direkt an der City,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83924211&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Heinrich-Budde-Straße, Praxis, Bj. 1912",,,,Leipzig,,"400,00 EUR",,Ihr Büro direkt am Coppiplatz,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D77828817&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Fritz-Seger-Str., B, KT 3 Nettokaltmieten, frei ab: ab sofort",,,,Leipzig,,"721,00 EUR",,+++ 3 Raum-Büro im Gohliser Villen-Viertel +++,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D80729603&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Hainstraße, B, Bj. 1747, KT 3 Bruttowarmmieten, frei ab: 01.12.2015",,,,Leipzig,,"2336,00 EUR",,Außergewöhnliches Maisonette-Büro mitten im Zentrum!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84790673&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Nordstr., B",,,,Leipzig,,EUR,,Zentrales Büro oder Praxis-nur 2 Min. vom Hauptbahnhof?!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D70160709&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
